index,url,Muscle,Video,Main Muscle Group,Detailed Muscle Group,Type,Mechanics,Equipment,Difficulty
278,https://www.jefit.com/exercises/1185/Cable-One-Arm-Reverse-Grip-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307214.hd.mp4?s=a10f8fb6d6cf6b4030ae18eae123ca5600f6e891&profile_id=113&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
279,https://www.jefit.com/exercises/1283/Cable-One-Arm-Reverse-Preacher-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160307362.hd.mp4?s=9e4167fc5c974e44171bc10fbefec65cbdddf726&profile_id=113&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Bench,Beginner
280,https://www.jefit.com/exercises/1041/Cable-One-Arm-Seated-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160306960.hd.mp4?s=7f9b05e7dd0d26c07b5baeb654db24c68a0fc0dc&profile_id=113&oauth2_token_id=435967617,Back,,Strength,Compound,Bench,Beginner
281,https://www.jefit.com/exercises/225/Cable-One-Arm-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160273848.hd.mp4?s=92e933f334601ec31a37485092b3aadfcb535e23&profile_id=119&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
282,https://www.jefit.com/exercises/1179/Cable-One-Arm-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307195.hd.mp4?s=d57e064adef319a58f3c88b87f831c012e6f9876&profile_id=113&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
283,https://www.jefit.com/exercises/1334/Cable-One-Arm-Tricep-Pushdown,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307422.hd.mp4?s=8ade78d5bd218d1b40e743d2983a88777b2a4356&profile_id=113&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
284,https://www.jefit.com/exercises/96/Cable-Overhead-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160273646.hd.mp4?s=27b32bf90b4840a39238311f41fc6c22d987b8c8&profile_id=119&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
285,https://www.jefit.com/exercises/794/Cable-Pallof-Press-with-Rotation,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160305185.hd.mp4?s=b85841f09ea546b02e28ecdd33f3aced29105bc3&profile_id=119&oauth2_token_id=435967617,Abs,,Strength,Compound,Machine - Strength,Beginner
286,https://www.jefit.com/exercises/1034/Cable-Palm-Rotational-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160306959.sd.mp4?s=58a7c23393d80531b7fa4c6312add069cde8b31a&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Intermediate
287,https://www.jefit.com/exercises/256/Cable-Preacher-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160280293.hd.mp4?s=ca41b5a3eb9237890bf4833a0de7a1f35a29888c&profile_id=119&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
288,https://www.jefit.com/exercises/393/Cable-Pull-Through,https://www.jefit.com/images/exercises/b5.jpg,http://player.vimeo.com/external/160281185.sd.mp4?s=97308281c11c8a37424620820ec4951a2d15f016&profile_id=164&oauth2_token_id=435967617,Glutes,Hamstrings,Strength,Compound,Machine - Strength,Beginner
289,https://www.jefit.com/exercises/1027/Cable-Pulldown-Bicep-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160306893.sd.mp4?s=bf6bab7dc2ed24c4a2f2d75570fb04f3d7f4d2e1&profile_id=164&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Intermediate
290,https://www.jefit.com/exercises/20/Cable-Rear-Lateral-Raise,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160273472.sd.mp4?s=c2b8bda98255af7d386ebf14905b44c5b9f7dbf2&profile_id=164&oauth2_token_id=435967617,Shoulders,Delts,Strength,Isolation,Machine - Strength,Beginner
291,https://www.jefit.com/exercises/787/Cable-Reverse-Crunch,https://www.jefit.com/images/exercises/b0.jpg,,Abs,,Strength,Isolation,Machine - Strength,Beginner
292,https://www.jefit.com/exercises/104/Cable-Reverse-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160273659.hd.mp4?s=956ade0b15b3142c4676e28d10342b694b24f69f&profile_id=113&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
293,https://www.jefit.com/exercises/704/Cable-Reverse-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160273659.hd.mp4?s=956ade0b15b3142c4676e28d10342b694b24f69f&profile_id=113&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
294,https://www.jefit.com/exercises/1106/Cable-Reverse-Fly,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160307068.hd.mp4?s=37dc848bb4fa415df3eee3ef2220fd378bcfa976&profile_id=119&oauth2_token_id=435967617,Shoulders,,Strength,Isolation,Machine - Strength,Beginner
295,https://www.jefit.com/exercises/774/Cable-Reverse-Grip-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160273659.hd.mp4?s=956ade0b15b3142c4676e28d10342b694b24f69f&profile_id=113&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
296,https://www.jefit.com/exercises/1088/Cable-Reverse-Grip-Curl,https://www.jefit.com/images/exercises/b4.jpg,http://player.vimeo.com/external/160273659.hd.mp4?s=956ade0b15b3142c4676e28d10342b694b24f69f&profile_id=113&oauth2_token_id=435967617,Forearm,,Strength,Isolation,Machine - Strength,Beginner
297,https://www.jefit.com/exercises/775/Cable-Reverse-Grip-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160305137.hd.mp4?s=548665551b8f5bc95c130e05e5bbf4c04617343e&profile_id=113&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Intermediate
298,https://www.jefit.com/exercises/1182/Cable-Reverse-Grip-Tricep-Kickback,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307201.hd.mp4?s=9d149bb39eaf63c44280a55f83dc429b128215db&profile_id=119&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
299,https://www.jefit.com/exercises/157/Cable-Reverse-Grip-Tricep-Pushdown,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160273740.sd.mp4?s=ca4ada510777d23526cab40fd5025d54a562e2b5&profile_id=164&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
300,https://www.jefit.com/exercises/1089/Cable-Reverse-Grip-Wrist-Curl,https://www.jefit.com/images/exercises/b4.jpg,http://player.vimeo.com/external/160307046.hd.mp4?s=944a1908687a4d5114c75a02f26aea97fb17cd77&profile_id=113&oauth2_token_id=435967617,Forearm,,Strength,Isolation,Bench,Beginner
301,https://www.jefit.com/exercises/1188/Cable-Reverse-One-Arm-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,,Triceps,,Strength,Isolation,Machine - Strength,Beginner
302,https://www.jefit.com/exercises/1281/Cable-Reverse-Preacher-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160307042.hd.mp4?s=09d067534d541b961ada94c590c3c22599d33951&profile_id=119&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Bench,Beginner
303,https://www.jefit.com/exercises/1084/Cable-Reverse-Preacher-Curl,https://www.jefit.com/images/exercises/b4.jpg,http://player.vimeo.com/external/160307042.hd.mp4?s=09d067534d541b961ada94c590c3c22599d33951&profile_id=119&oauth2_token_id=435967617,Forearm,,Strength,Isolation,Bench,Beginner
304,https://www.jefit.com/exercises/745/Cable-Reverse-Wood-Chop,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160305072.sd.mp4?s=26d5d607fea948e906195ebd5f63d0b9a892a695&profile_id=164&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Beginner
305,https://www.jefit.com/exercises/1049/Cable-Rope-Crossover-Seated-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160306990.hd.mp4?s=bcfcbde9c0d57d618e18ee093dfe78ea5a560ae5&profile_id=113&oauth2_token_id=435967617,Back,,Strength,Compound,Machine - Strength,Intermediate
306,https://www.jefit.com/exercises/795/Cable-Rope-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160273605.hd.mp4?s=bc30c385343d5631f0e487bd789bc9d63598a033&profile_id=113&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Beginner
307,https://www.jefit.com/exercises/402/Cable-Rope-Deltoid-Row,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160281043.sd.mp4?s=61febc4c9329d67fdbbabcf79ee9fa90bf59b005&profile_id=165&oauth2_token_id=435967617,Shoulders,Traps,Strength,Compound,Machine - Strength,Beginner
308,https://www.jefit.com/exercises/1039/Cable-Rope-Extension-Incline-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160306966.sd.mp4?s=7208cba41a5588a7bc18589fa7a7f1f9025ec038&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Compound,Bench,Intermediate
309,https://www.jefit.com/exercises/874/Cable-Rope-Face-Pull,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160305299.hd.mp4?s=7e765eebb3d480699ed949b4185434735f4bc86a&profile_id=113&oauth2_token_id=435967617,Shoulders,Lats,Strength,Compound,Machine - Strength,Intermediate
310,https://www.jefit.com/exercises/257/Cable-Rope-Hammer-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160280167.sd.mp4?s=64243fa73d007e851d285d99891b360941a176a3&profile_id=165&oauth2_token_id=435967617,Biceps,Traps,Strength,Isolation,Machine - Strength,Beginner
311,https://www.jefit.com/exercises/1293/Cable-Rope-Hammer-Preacher-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160307374.sd.mp4?s=7ac22c2dfbc026390276826cd556c287ede1a677&profile_id=164&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Bench,Beginner
312,https://www.jefit.com/exercises/1171/Cable-Rope-High-Pulley-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307190.sd.mp4?s=8ff24397bd429ce5b2981853707f56b07a23a184&profile_id=164&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
313,https://www.jefit.com/exercises/1173/Cable-Rope-Incline-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307199.sd.mp4?s=3b5d0a96121bd4603d9d90535ddb12a14993c417&profile_id=164&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Bench,Intermediate
314,https://www.jefit.com/exercises/1244/Cable-Rope-Lat-Pulldown,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160307298.sd.mp4?s=ce088e52bafdef4a8c2cf7b9f1696771c7b6893e&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Compound,Machine - Strength,Beginner
315,https://www.jefit.com/exercises/1294/Cable-Rope-One-Arm-Hammer-Preacher-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160307371.sd.mp4?s=d6cd8477c9234a6a175394c0289e5be9e0ccca5d&profile_id=165&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Bench,Beginner
316,https://www.jefit.com/exercises/155/Cable-Rope-Overhead-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160273737.hd.mp4?s=a6e89c6e3bce0a7bf5b2db457b3b9b3d5bb74c91&profile_id=119&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Beginner
317,https://www.jefit.com/exercises/1245/Cable-Rope-Pull-Up,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160307300.hd.mp4?s=613e5983f1dc9d22257b180034daab9686e22fa4&profile_id=119&oauth2_token_id=435967617,Back,,Strength,Compound,Machine - Strength,Expert
318,https://www.jefit.com/exercises/423/Cable-Rope-Row-to-Neck,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160281197.sd.mp4?s=d86d0ac0158c1472f921a26fb3e099566e2ab1f4&profile_id=165&oauth2_token_id=435967617,Shoulders,Traps,Strength,Compound,Machine - Strength,Beginner
319,https://www.jefit.com/exercises/1050/Cable-Rope-Seated-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160306986.sd.mp4?s=fa77ae9efbac8b3975a2302ef0def64965c9f6ec&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Compound,Bench,Beginner
320,https://www.jefit.com/exercises/1298/Cable-Rope-Seated-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160306986.sd.mp4?s=fa77ae9efbac8b3975a2302ef0def64965c9f6ec&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Beginner
321,https://www.jefit.com/exercises/1062/Cable-Rope-Supine-Pullover,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160307018.hd.mp4?s=878aac65349281bc287b47e9479d3301e597dff8&profile_id=119&oauth2_token_id=435967617,Chest,,Strength,Compound,Bench,Intermediate
322,https://www.jefit.com/exercises/1177/Cable-Rope-Supine-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160307193.hd.mp4?s=4696eeabc6221f1ce2b6e2896c3fe7259bed6a7c&profile_id=119&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Intermediate
323,https://www.jefit.com/exercises/159/Cable-Rope-Triceps-Pushdown,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160273825.hd.mp4?s=2d97fa7849c24e90639410612beed22c5ee524d6&profile_id=113&oauth2_token_id=435967617,Triceps,Upper Chest,Strength,Isolation,Machine - Strength,Beginner
324,https://www.jefit.com/exercises/736/Cable-Rotation-on-Stability-Ball,https://www.jefit.com/images/exercises/b0.jpg,https://player.vimeo.com/external/160305018.sd.mp4?s=2bc5b0581a50cda0db61fb2caebfd78bb26e1196&profile_id=165&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Intermediate
325,https://www.jefit.com/exercises/1002/Cable-Rotational-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306908.hd.mp4?s=bddc15211c6da5e4c1c53535b99f933e3230eaa2&profile_id=119&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Beginner
326,https://www.jefit.com/exercises/997/Cable-Rotational-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306886.hd.mp4?s=4c0f1636810b59e8c6a8ead3826d075ce610be92&profile_id=119&oauth2_token_id=435967617,Abs,,Strength,Compound,Machine - Strength,Beginner
327,https://www.jefit.com/exercises/1157/Cable-Row-to-Neck,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160307150.sd.mp4?s=337ef64aafb6d0ff05b14c250d9873381778f4b0&profile_id=164&oauth2_token_id=435967617,Shoulders,,Strength,Compound,Machine - Strength,Beginner
328,https://www.jefit.com/exercises/788/Cable-Russian-Twist,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160305169.sd.mp4?s=ece58911d0392da7aa9cf53b7bfe5ddb28637c0f&profile_id=165&oauth2_token_id=435967617,Abs,,Strength,Compound,Machine - Strength,Beginner
329,https://www.jefit.com/exercises/72/Cable-Seated-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160273595.hd.mp4?s=bd48f6bee6c6b97465ce62e727982935fbbf6b73&profile_id=113&oauth2_token_id=435967617,Abs,Upper Abs,Strength,Isolation,Machine - Strength,Beginner
330,https://www.jefit.com/exercises/1028/Cable-Seated-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160306940.hd.mp4?s=8f1b0bff76fb50ab1ae339a6372cfbed96939900&profile_id=113&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Bench,Beginner
331,https://www.jefit.com/exercises/1277/Cable-Seated-Overhead-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160307351.hd.mp4?s=fa62490624f179024af244e850c74cdc4dcfeb83&profile_id=113&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
332,https://www.jefit.com/exercises/21/Cable-Seated-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160273473.sd.mp4?s=017cd88135c8b2b7b4438cb5a652be034aa7df46&profile_id=164&oauth2_token_id=435967617,Back,Traps,Strength,Isolation,Machine - Strength,Beginner
333,https://www.jefit.com/exercises/879/Cable-Seated-Shoulder-Press,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160305300.sd.mp4?s=6574a91523b67651d28818f6a3e640b7e6608c7d&profile_id=164&oauth2_token_id=435967617,Shoulders,,Strength,Compound,Machine - Strength,Beginner
334,https://www.jefit.com/exercises/1159/Cable-Seated-Shrug,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160307159.sd.mp4?s=ed07aff009b26a1c3b82df26c39eb3fe2ee224bc&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Isolation,Bench,Beginner
335,https://www.jefit.com/exercises/869/Cable-Shoulder-Press,https://www.jefit.com/images/exercises/b6.jpg,,Shoulders,,Strength,Compound,Machine - Strength,Beginner
336,https://www.jefit.com/exercises/22/Cable-Shrug,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160273493.sd.mp4?s=ee8ef57b65b6f3993f3a6d44e1e23641c5f776a3&profile_id=164&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Beginner
337,https://www.jefit.com/exercises/680/Cable-Side-Bend,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160304894.hd.mp4?s=1fc7b3e1121ea26ed3b8edaa60db98810cb2d450&profile_id=113&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Beginner
338,https://www.jefit.com/exercises/400/Cable-Side-Lateral-Raise,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160273471.sd.mp4?s=2a429f177fd6ee1a848b768c825d7288a752ff16&profile_id=165&oauth2_token_id=435967617,Shoulders,Traps,Strength,Isolation,Machine - Strength,Beginner
339,https://www.jefit.com/exercises/1234/Cable-Single-Leg-Calf-Raise,https://www.jefit.com/images/exercises/b9.jpg,http://player.vimeo.com/external/160307287.sd.mp4?s=220d3cce4c3bf9712739e88e296fc40a2d2f2ba0&profile_id=164&oauth2_token_id=435967617,Lower Legs,,Strength,Isolation,Machine - Strength,Beginner
340,https://www.jefit.com/exercises/989/Cable-Single-Leg-Knee-Raise,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306879.hd.mp4?s=a2b442612685e3b1122fb372cb687da641abd612&profile_id=113&oauth2_token_id=435967617,Abs,,Strength,Compound,Bench,Beginner
341,https://www.jefit.com/exercises/1032/Cable-Squat-to-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160306924.sd.mp4?s=98002ca8e43ecd2b370a73c545a751ffa3386741&profile_id=165&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Intermediate
342,https://www.jefit.com/exercises/1284/Cable-Stability-Ball-Incline-Fly,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160307357.sd.mp4?s=02f8c0e573f06e0ab29de38ac895ecff028f16d3&profile_id=164&oauth2_token_id=435967617,Chest,,Strength,Compound,Exercise Ball,Intermediate
343,https://www.jefit.com/exercises/1287/Cable-Stability-Ball-One-Arm-Fly,https://www.jefit.com/images/exercises/b3.jpg,,Chest,,Strength,Isolation,Exercise Ball,Intermediate
344,https://www.jefit.com/exercises/1289/Cable-Stability-Ball-One-Arm-Incline-Fly,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160307367.sd.mp4?s=1001b7b8d226afc15c153bd7c94f085a82e69e65&profile_id=164&oauth2_token_id=435967617,Chest,,Strength,Isolation,Exercise Ball,Intermediate
345,https://www.jefit.com/exercises/1288/Cable-Stability-Ball-One-Arm-Press-,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160307365.sd.mp4?s=0d58243afa3a9ce59d0f932965b573e1621192e6&profile_id=165&oauth2_token_id=435967617,Chest,,Strength,Isolation,Exercise Ball,Intermediate
346,https://www.jefit.com/exercises/1285/Cable-Stability-Ball-Press-,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160307361.sd.mp4?s=19721e19294d363920661e36523811ee3909d239&profile_id=164&oauth2_token_id=435967617,Chest,,Strength,Isolation,Exercise Ball,Intermediate
347,https://www.jefit.com/exercises/1097/Cable-Standing-Behind-the-Back-Wrist-Curl,https://www.jefit.com/images/exercises/b4.jpg,http://player.vimeo.com/external/160307053.hd.mp4?s=0fd6aff4601185e9009a7ff28f31038c0b5075f6&profile_id=113&oauth2_token_id=435967617,Forearm,,Strength,Isolation,Machine - Strength,Beginner
348,https://www.jefit.com/exercises/994/Cable-Standing-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306887.sd.mp4?s=af8f9f038b6e040afce1389d0eee2e1641ba3640&profile_id=164&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Beginner
349,https://www.jefit.com/exercises/703/Cable-Standing-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160304950.sd.mp4?s=328532d76ebc515351a8ed0ff9494f877d2a5b06&profile_id=164&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
350,https://www.jefit.com/exercises/452/Cable-Standing-Deltoid-Raise,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160281256.sd.mp4?s=494b18ad441ad0b31bcfd922bbad95c64c1c8df8&profile_id=165&oauth2_token_id=435967617,Shoulders,Traps,Strength,Isolation,Machine - Strength,Beginner
351,https://www.jefit.com/exercises/200/Cable-Standing-Leg-Curl,https://www.jefit.com/images/exercises/b8.jpg,http://player.vimeo.com/external/160273823.hd.mp4?s=c080bc531a86610c0b8a8d3cc350e7c07bab6463&profile_id=113&oauth2_token_id=435967617,Upper Legs,Calves,Strength,Isolation,Machine - Strength,Beginner
352,https://www.jefit.com/exercises/797/Cable-Standing-Lift,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160305181.sd.mp4?s=498ec3460cc9a8c9998fa41f6a3b0c625113f2e2&profile_id=164&oauth2_token_id=435967617,Abs,,Strength,Compound,Machine - Strength,Beginner
353,https://www.jefit.com/exercises/995/Cable-Standing-Oblique-Crunch,https://www.jefit.com/images/exercises/b0.jpg,http://player.vimeo.com/external/160306930.sd.mp4?s=38c872fa3074eea9e2ee93c1bac076679b9c379b&profile_id=164&oauth2_token_id=435967617,Abs,,Strength,Isolation,Machine - Strength,Beginner
354,https://www.jefit.com/exercises/273/Cable-Standing-One-Arm-Bicep-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160280829.hd.mp4?s=9366be9049127bf975e8e415211f33bb8c39a692&profile_id=113&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
355,https://www.jefit.com/exercises/1052/Cable-Standing-One-Arm-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160306987.hd.mp4?s=39fe1bfd3d7922667c28ac88f34828f624e78df2&profile_id=113&oauth2_token_id=435967617,Back,,Strength,Compound,Machine - Strength,Beginner
356,https://www.jefit.com/exercises/246/Cable-Standing-One-Arm-Tricep-Extension,https://www.jefit.com/images/exercises/b7.jpg,http://player.vimeo.com/external/160280329.hd.mp4?s=ae41247fddcb9be17b6ad696705e2482b0481e35&profile_id=113&oauth2_token_id=435967617,Triceps,,Strength,Isolation,Machine - Strength,Intermediate
357,https://www.jefit.com/exercises/1096/Cable-Standing-Reverse-Curl,https://www.jefit.com/images/exercises/b4.jpg,http://player.vimeo.com/external/160273659.hd.mp4?s=956ade0b15b3142c4676e28d10342b694b24f69f&profile_id=113&oauth2_token_id=435967617,Forearm,,Strength,Isolation,Machine - Strength,Beginner
358,https://www.jefit.com/exercises/701/Cable-Standing-Row,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160304948.hd.mp4?s=b096466db7f691be08c4c22bbf10290cf350f052&profile_id=119&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Beginner
359,https://www.jefit.com/exercises/1056/Cable-Straight-Arm-Crossover,https://www.jefit.com/images/exercises/b3.jpg,http://player.vimeo.com/external/160306994.sd.mp4?s=40cd33e3c09e217e32d27353b27dde5070297b5b&profile_id=164&oauth2_token_id=435967617,Chest,,Strength,Isolation,Machine - Strength,Beginner
360,https://www.jefit.com/exercises/183/Cable-Straight-Arm-Pushdown,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160273796.hd.mp4?s=1a952d7e395e44ecdb513160fea2b8dabd27c645&profile_id=113&oauth2_token_id=435967617,Back,Delts,Strength,Compound,Machine - Strength,Beginner
361,https://www.jefit.com/exercises/1292/Cable-Straight-Crossover,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160307375.hd.mp4?s=280647ea1a93ab1d5a239571054c16bc198a76aa&profile_id=113&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Intermediate
362,https://www.jefit.com/exercises/261/Cable-Supine-Bicep-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160280342.sd.mp4?s=ab4478ec6cfc9a81e4076597e1f1c8c59ca05da9&profile_id=164&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
363,https://www.jefit.com/exercises/260/Cable-Supine-Close-Grip-Bicep-Curl,https://www.jefit.com/images/exercises/b2.jpg,http://player.vimeo.com/external/160280337.sd.mp4?s=93a341c07f52ac7573e5c60607e5c8ef2f670aad&profile_id=165&oauth2_token_id=435967617,Biceps,,Strength,Isolation,Machine - Strength,Beginner
364,https://www.jefit.com/exercises/1119/Cable-Supine-Front-Raise,https://www.jefit.com/images/exercises/b6.jpg,,Shoulders,,Strength,Isolation,Machine - Strength,Intermediate
365,https://www.jefit.com/exercises/760/Cable-Supine-Pullover,https://www.jefit.com/images/exercises/b6.jpg,http://player.vimeo.com/external/160305115.sd.mp4?s=fe262c2ca23349b825f624f2081aa02b268a3e40&profile_id=164&oauth2_token_id=435967617,Shoulders,,Strength,Compound,Machine - Strength,Intermediate
366,https://www.jefit.com/exercises/1158/Cable-Supine-Shrug,https://www.jefit.com/images/exercises/b1.jpg,http://player.vimeo.com/external/160307157.sd.mp4?s=356d5a7c47e329c9cb4faae450dc85821d68bf74&profile_id=165&oauth2_token_id=435967617,Back,,Strength,Isolation,Machine - Strength,Intermediate
